article,date,max_ratio,max_ratio_hi,max_ratio_lo,language
central intelligence agency,2011-10-30,0.06133737373737374,0.06405266497461928,0.05870917085427135,en
central intelligence agency,2011-11-06,0.07047272727272727,0.07349200507614213,0.06754711055276381,en
central intelligence agency,2011-11-13,0.06264242424242425,0.06540114213197969,0.0599717336683417,en
central intelligence agency,2011-11-20,0.060032323232323236,0.06270418781725888,0.057446608040201,en
central intelligence agency,2011-11-27,0.09265858585858586,0.09641611675126903,0.08901067839195978,en
central intelligence agency,2011-12-04,0.04045656565656566,0.04247703045685279,0.03850816582914572,en
central intelligence agency,2011-12-11,0.04437171717171717,0.04652246192893401,0.04229585427135678,en
central intelligence agency,2011-12-18,0.05742222222222222,0.060007233502538074,0.054921482412060296,en
central intelligence agency,2011-12-25,0.05350707070707071,0.05596180203045685,0.05113379396984924,en
central intelligence agency,2012-01-01,0.07047272727272727,0.07349200507614213,0.06754711055276381,en
central intelligence agency,2012-01-08,0.06525252525252526,0.0680980964467005,0.0624968592964824,en
central intelligence agency,2012-01-15,0.0743878787878788,0.07753743654822334,0.07133479899497487,en
central intelligence agency,2012-01-22,0.054812121212121215,0.05731027918781726,0.05239635678391959,en
central intelligence agency,2012-01-29,0.054812121212121215,0.05731027918781726,0.05239635678391959,en
central intelligence agency,2012-02-05,0.08874343434343435,0.09237068527918782,0.08522298994974874,en
central intelligence agency,2012-02-12,0.0508969696969697,0.05326484771573604,0.04860866834170854,en
central intelligence agency,2012-02-19,0.04567676767676768,0.04787093908629442,0.04355841708542713,en
central intelligence agency,2012-02-26,0.04567676767676768,0.04787093908629442,0.04355841708542713,en
central intelligence agency,2012-03-04,0.0508969696969697,0.05326484771573604,0.04860866834170854,en
central intelligence agency,2012-03-11,0.06264242424242425,0.06540114213197969,0.0599717336683417,en
central intelligence agency,2012-03-18,0.06655757575757576,0.06944657360406091,0.06375942211055276,en
central intelligence agency,2012-03-25,0.0508969696969697,0.05326484771573604,0.04860866834170854,en
central intelligence agency,2012-04-01,0.03915151515151515,0.04112855329949238,0.037245603015075374,en
central intelligence agency,2012-04-08,0.0756929292929293,0.07888591370558376,0.07259736180904522,en
central intelligence agency,2012-04-15,0.031321212121212125,0.03303769035532995,0.029670226130653263,en
central intelligence agency,2012-04-22,0.08091313131313133,0.08427982233502539,0.07764761306532662,en
central intelligence agency,2012-04-29,0.054812121212121215,0.05731027918781726,0.05239635678391959,en
central intelligence agency,2012-05-06,0.04698181818181819,0.04921941624365482,0.04482097989949748,en
central intelligence agency,2012-05-13,0.05742222222222222,0.060007233502538074,0.054921482412060296,en
central intelligence agency,2012-05-20,0.031321212121212125,0.03303769035532995,0.029670226130653263,en
central intelligence agency,2012-05-27,0.024795959595959597,0.02629530456852792,0.023357412060301504,en
central intelligence agency,2012-06-03,0.049591919191919194,0.051916370558375634,0.04734610552763819,en
central intelligence agency,2012-06-10,0.049591919191919194,0.051916370558375634,0.04734610552763819,en
central intelligence agency,2012-06-17,0.04437171717171717,0.04652246192893401,0.04229585427135678,en
central intelligence agency,2012-06-24,0.02871111111111111,0.030340736040609134,0.027145100502512558,en
central intelligence agency,2012-07-01,0.07177777777777779,0.07484048223350254,0.06880967336683416,en
central intelligence agency,2012-07-08,0.04698181818181819,0.04921941624365482,0.04482097989949748,en
central intelligence agency,2012-07-15,0.04437171717171717,0.04652246192893401,0.04229585427135678,en
central intelligence agency,2012-07-22,0.054812121212121215,0.05731027918781726,0.05239635678391959,en
central intelligence agency,2012-07-29,0.0508969696969697,0.05326484771573604,0.04860866834170854,en
central intelligence agency,2012-08-05,0.05742222222222222,0.060007233502538074,0.054921482412060296,en
central intelligence agency,2012-08-12,0.07960808080808081,0.08293134517766497,0.07638505025125628,en
central intelligence agency,2012-08-19,0.03915151515151515,0.04112855329949238,0.037245603015075374,en
central intelligence agency,2012-08-26,0.06133737373737374,0.06405266497461928,0.05870917085427135,en
central intelligence agency,2012-09-02,0.05872727272727273,0.06135571065989848,0.056184045226130644,en
central intelligence agency,2012-09-09,0.07308282828282829,0.07618895939086295,0.07007223618090451,en
central intelligence agency,2012-09-16,0.0783030303030303,0.08158286802030457,0.07512248743718593,en
central intelligence agency,2012-09-23,0.04828686868686869,0.050567893401015224,0.046083542713567835,en
central intelligence agency,2012-09-30,0.09526868686868688,0.09911307106598985,0.0915358040201005,en
central intelligence agency,2012-10-07,0.06655757575757576,0.06944657360406091,0.06375942211055276,en
central intelligence agency,2012-10-14,0.04306666666666667,0.045173984771573604,0.04103329145728643,en
central intelligence agency,2012-10-21,0.07177777777777779,0.07484048223350254,0.06880967336683416,en
central intelligence agency,2012-10-28,0.04567676767676768,0.04787093908629442,0.04355841708542713,en
central intelligence agency,2012-11-04,0.05350707070707071,0.05596180203045685,0.05113379396984924,en
central intelligence agency,2012-11-11,0.1017939393939394,0.10585545685279187,0.09784861809045226,en
central intelligence agency,2012-11-18,0.036541414141414146,0.03843159898477157,0.034720477386934664,en
central intelligence agency,2012-11-25,0.06655757575757576,0.06944657360406091,0.06375942211055276,en
central intelligence agency,2012-12-02,0.08091313131313133,0.08427982233502539,0.07764761306532662,en
central intelligence agency,2012-12-09,0.041761616161616166,0.043825507614213194,0.039770728643216076,en
central intelligence agency,2012-12-16,0.03915151515151515,0.04112855329949238,0.037245603015075374,en
central intelligence agency,2012-12-23,0.04045656565656566,0.04247703045685279,0.03850816582914572,en
central intelligence agency,2012-12-30,0.03915151515151515,0.04112855329949238,0.037245603015075374,en
central intelligence agency,2013-01-06,0.03784646464646465,0.03978007614213198,0.035983040201005026,en
central intelligence agency,2013-01-13,0.0756929292929293,0.07888591370558376,0.07259736180904522,en
central intelligence agency,2013-01-20,0.041761616161616166,0.043825507614213194,0.039770728643216076,en
central intelligence agency,2013-01-27,0.04437171717171717,0.04652246192893401,0.04229585427135678,en
central intelligence agency,2013-02-03,0.036541414141414146,0.03843159898477157,0.034720477386934664,en
central intelligence agency,2013-02-10,0.054812121212121215,0.05731027918781726,0.05239635678391959,en
central intelligence agency,2013-02-17,0.0508969696969697,0.05326484771573604,0.04860866834170854,en
central intelligence agency,2013-02-24,0.06655757575757576,0.06944657360406091,0.06375942211055276,en
central intelligence agency,2013-03-03,0.04828686868686869,0.050567893401015224,0.046083542713567835,en
central intelligence agency,2013-03-10,0.04828686868686869,0.050567893401015224,0.046083542713567835,en
central intelligence agency,2013-03-17,0.05220202020202021,0.05461332487309645,0.04987123115577889,en
central intelligence agency,2013-03-24,0.07308282828282829,0.07618895939086295,0.07007223618090451,en
central intelligence agency,2013-03-31,0.04828686868686869,0.050567893401015224,0.046083542713567835,en
central intelligence agency,2013-04-07,0.05350707070707071,0.05596180203045685,0.05113379396984924,en
central intelligence agency,2013-04-14,0.04567676767676768,0.04787093908629442,0.04355841708542713,en
central intelligence agency,2013-04-21,0.04306666666666667,0.045173984771573604,0.04103329145728643,en
central intelligence agency,2013-04-28,0.05742222222222222,0.060007233502538074,0.054921482412060296,en
central intelligence agency,2013-05-05,0.04306666666666667,0.045173984771573604,0.04103329145728643,en
central intelligence agency,2013-05-12,0.05742222222222222,0.060007233502538074,0.054921482412060296,en
central intelligence agency,2013-05-19,0.054812121212121215,0.05731027918781726,0.05239635678391959,en
central intelligence agency,2013-05-26,0.04567676767676768,0.04787093908629442,0.04355841708542713,en
central intelligence agency,2013-06-02,0.05220202020202021,0.05461332487309645,0.04987123115577889,en
central intelligence agency,2013-06-09,0.04437171717171717,0.04652246192893401,0.04229585427135678,en
central intelligence agency,2013-06-16,0.04567676767676768,0.04787093908629442,0.04355841708542713,en
central intelligence agency,2013-06-23,0.03784646464646465,0.03978007614213198,0.035983040201005026,en
central intelligence agency,2013-06-30,0.04698181818181819,0.04921941624365482,0.04482097989949748,en
central intelligence agency,2013-07-07,0.04437171717171717,0.04652246192893401,0.04229585427135678,en
central intelligence agency,2013-07-14,0.04437171717171717,0.04652246192893401,0.04229585427135678,en
central intelligence agency,2013-07-21,0.04567676767676768,0.04787093908629442,0.04355841708542713,en
central intelligence agency,2013-07-28,0.0508969696969697,0.05326484771573604,0.04860866834170854,en
central intelligence agency,2013-08-04,0.03915151515151515,0.04112855329949238,0.037245603015075374,en
central intelligence agency,2013-08-11,0.041761616161616166,0.043825507614213194,0.039770728643216076,en
central intelligence agency,2013-08-18,0.030016161616161618,0.031689213197969544,0.028407663316582912,en
central intelligence agency,2013-08-25,0.030016161616161618,0.031689213197969544,0.028407663316582912,en
central intelligence agency,2013-09-01,0.03393131313131314,0.03573464467005076,0.03219535175879397,en
central intelligence agency,2013-09-08,0.04567676767676768,0.04787093908629442,0.04355841708542713,en
central intelligence agency,2013-09-15,0.036541414141414146,0.03843159898477157,0.034720477386934664,en
central intelligence agency,2013-09-22,0.0508969696969697,0.05326484771573604,0.04860866834170854,en
central intelligence agency,2013-09-29,0.04045656565656566,0.04247703045685279,0.03850816582914572,en
central intelligence agency,2013-10-06,0.04567676767676768,0.04787093908629442,0.04355841708542713,en
central intelligence agency,2013-10-13,0.0769979797979798,0.08023439086294416,0.07385992462311557,en
central intelligence agency,2013-10-20,0.06133737373737374,0.06405266497461928,0.05870917085427135,en
central intelligence agency,2013-10-27,0.049591919191919194,0.051916370558375634,0.04734610552763819,en
central intelligence agency,2013-11-03,0.03262626262626263,0.03438616751269036,0.030932788944723615,en
central intelligence agency,2013-11-10,0.030016161616161618,0.031689213197969544,0.028407663316582912,en
central intelligence agency,2013-11-17,0.07177777777777779,0.07484048223350254,0.06880967336683416,en
central intelligence agency,2013-11-24,0.04698181818181819,0.04921941624365482,0.04482097989949748,en
central intelligence agency,2013-12-01,0.04567676767676768,0.04787093908629442,0.04355841708542713,en
central intelligence agency,2013-12-08,0.05872727272727273,0.06135571065989848,0.056184045226130644,en
central intelligence agency,2013-12-15,0.03784646464646465,0.03978007614213198,0.035983040201005026,en
central intelligence agency,2013-12-22,0.03915151515151515,0.04112855329949238,0.037245603015075374,en
central intelligence agency,2013-12-29,0.054812121212121215,0.05731027918781726,0.05239635678391959,en
central intelligence agency,2014-01-05,0.05742222222222222,0.060007233502538074,0.054921482412060296,en
central intelligence agency,2014-01-12,0.04698181818181819,0.04921941624365482,0.04482097989949748,en
central intelligence agency,2014-01-19,0.041761616161616166,0.043825507614213194,0.039770728643216076,en
central intelligence agency,2014-01-26,0.054812121212121215,0.05731027918781726,0.05239635678391959,en
central intelligence agency,2014-02-02,0.060032323232323236,0.06270418781725888,0.057446608040201,en
central intelligence agency,2014-02-09,0.04828686868686869,0.050567893401015224,0.046083542713567835,en
central intelligence agency,2014-02-16,0.031321212121212125,0.03303769035532995,0.029670226130653263,en
central intelligence agency,2014-02-23,0.041761616161616166,0.043825507614213194,0.039770728643216076,en
central intelligence agency,2014-03-02,0.05350707070707071,0.05596180203045685,0.05113379396984924,en
central intelligence agency,2014-03-09,0.05220202020202021,0.05461332487309645,0.04987123115577889,en
central intelligence agency,2014-03-16,0.06133737373737374,0.06405266497461928,0.05870917085427135,en
central intelligence agency,2014-03-23,0.04698181818181819,0.04921941624365482,0.04482097989949748,en
central intelligence agency,2014-03-30,0.06786262626262628,0.07079505076142133,0.0650219849246231,en
central intelligence agency,2014-04-06,0.04828686868686869,0.050567893401015224,0.046083542713567835,en
central intelligence agency,2014-04-13,0.03915151515151515,0.04112855329949238,0.037245603015075374,en
central intelligence agency,2014-04-20,0.0743878787878788,0.07753743654822334,0.07133479899497487,en
central intelligence agency,2014-04-27,0.049591919191919194,0.051916370558375634,0.04734610552763819,en
central intelligence agency,2014-05-04,0.05742222222222222,0.060007233502538074,0.054921482412060296,en
central intelligence agency,2014-05-11,0.054812121212121215,0.05731027918781726,0.05239635678391959,en
central intelligence agency,2014-05-18,0.04437171717171717,0.04652246192893401,0.04229585427135678,en
central intelligence agency,2014-05-25,0.036541414141414146,0.03843159898477157,0.034720477386934664,en
central intelligence agency,2014-06-01,0.04698181818181819,0.04921941624365482,0.04482097989949748,en
central intelligence agency,2014-06-08,0.03915151515151515,0.04112855329949238,0.037245603015075374,en
central intelligence agency,2014-06-15,0.041761616161616166,0.043825507614213194,0.039770728643216076,en
central intelligence agency,2014-06-22,0.041761616161616166,0.043825507614213194,0.039770728643216076,en
central intelligence agency,2014-06-29,0.027406060606060607,0.028992258883248728,0.02588253768844221,en
central intelligence agency,2014-07-06,0.022185858585858587,0.023598350253807108,0.020832286432160802,en
central intelligence agency,2014-07-13,0.024795959595959597,0.02629530456852792,0.023357412060301504,en
central intelligence agency,2014-07-20,0.04306666666666667,0.045173984771573604,0.04103329145728643,en
central intelligence agency,2014-07-27,0.027406060606060607,0.028992258883248728,0.02588253768844221,en
central intelligence agency,2014-08-03,0.02871111111111111,0.030340736040609134,0.027145100502512558,en
central intelligence agency,2014-08-10,0.030016161616161618,0.031689213197969544,0.028407663316582912,en
central intelligence agency,2014-08-17,0.027406060606060607,0.028992258883248728,0.02588253768844221,en
central intelligence agency,2014-08-24,0.03915151515151515,0.04112855329949238,0.037245603015075374,en
central intelligence agency,2014-08-31,0.035236363636363635,0.03708312182741117,0.03345791457286432,en
central intelligence agency,2014-09-07,0.030016161616161618,0.031689213197969544,0.028407663316582912,en
central intelligence agency,2014-09-14,0.041761616161616166,0.043825507614213194,0.039770728643216076,en
central intelligence agency,2014-09-21,0.036541414141414146,0.03843159898477157,0.034720477386934664,en
central intelligence agency,2014-09-28,0.04437171717171717,0.04652246192893401,0.04229585427135678,en
central intelligence agency,2014-10-05,0.030016161616161618,0.031689213197969544,0.028407663316582912,en
central intelligence agency,2014-10-12,0.041761616161616166,0.043825507614213194,0.039770728643216076,en
central intelligence agency,2014-10-19,0.027406060606060607,0.028992258883248728,0.02588253768844221,en
central intelligence agency,2014-10-26,0.04828686868686869,0.050567893401015224,0.046083542713567835,en
central intelligence agency,2014-11-02,0.04437171717171717,0.04652246192893401,0.04229585427135678,en
central intelligence agency,2014-11-09,0.04437171717171717,0.04652246192893401,0.04229585427135678,en
central intelligence agency,2014-11-16,0.03784646464646465,0.03978007614213198,0.035983040201005026,en
central intelligence agency,2014-11-23,0.02871111111111111,0.030340736040609134,0.027145100502512558,en
central intelligence agency,2014-11-30,0.026101010101010104,0.027643781725888328,0.024619974874371855,en
central intelligence agency,2014-12-07,0.05350707070707071,0.05596180203045685,0.05113379396984924,en
central intelligence agency,2014-12-14,0.027406060606060607,0.028992258883248728,0.02588253768844221,en
central intelligence agency,2014-12-21,0.027406060606060607,0.028992258883248728,0.02588253768844221,en
central intelligence agency,2014-12-28,0.031321212121212125,0.03303769035532995,0.029670226130653263,en
central intelligence agency,2015-01-04,0.04567676767676768,0.04787093908629442,0.04355841708542713,en
central intelligence agency,2015-01-11,0.04306666666666667,0.045173984771573604,0.04103329145728643,en
central intelligence agency,2015-01-18,0.024795959595959597,0.02629530456852792,0.023357412060301504,en
central intelligence agency,2015-01-25,0.05872727272727273,0.06135571065989848,0.056184045226130644,en
central intelligence agency,2015-02-01,0.05872727272727273,0.06135571065989848,0.056184045226130644,en
central intelligence agency,2015-02-08,0.035236363636363635,0.03708312182741117,0.03345791457286432,en
central intelligence agency,2015-02-15,0.06264242424242425,0.06540114213197969,0.0599717336683417,en
central intelligence agency,2015-02-22,0.05220202020202021,0.05461332487309645,0.04987123115577889,en
central intelligence agency,2015-03-01,0.035236363636363635,0.03708312182741117,0.03345791457286432,en
central intelligence agency,2015-03-08,0.054812121212121215,0.05731027918781726,0.05239635678391959,en
central intelligence agency,2015-03-15,0.02871111111111111,0.030340736040609134,0.027145100502512558,en
central intelligence agency,2015-03-22,0.07177777777777779,0.07484048223350254,0.06880967336683416,en
central intelligence agency,2015-03-29,0.02871111111111111,0.030340736040609134,0.027145100502512558,en
central intelligence agency,2015-04-05,0.026101010101010104,0.027643781725888328,0.024619974874371855,en
central intelligence agency,2015-04-12,0.027406060606060607,0.028992258883248728,0.02588253768844221,en
central intelligence agency,2015-04-19,0.04567676767676768,0.04787093908629442,0.04355841708542713,en
central intelligence agency,2015-04-26,0.05742222222222222,0.060007233502538074,0.054921482412060296,en
central intelligence agency,2015-05-03,0.027406060606060607,0.028992258883248728,0.02588253768844221,en
central intelligence agency,2015-05-10,0.049591919191919194,0.051916370558375634,0.04734610552763819,en
central intelligence agency,2015-05-17,0.023490909090909094,0.024946827411167515,0.022094849246231153,en
central intelligence agency,2015-05-24,0.031321212121212125,0.03303769035532995,0.029670226130653263,en
central intelligence agency,2015-05-31,0.02871111111111111,0.030340736040609134,0.027145100502512558,en
central intelligence agency,2015-06-07,0.024795959595959597,0.02629530456852792,0.023357412060301504,en
central intelligence agency,2015-06-14,0.03915151515151515,0.04112855329949238,0.037245603015075374,en
central intelligence agency,2015-06-21,0.01696565656565657,0.01820444162436548,0.015782035175879394,en
central intelligence agency,2015-06-28,0.027406060606060607,0.028992258883248728,0.02588253768844221,en
central intelligence agency,2015-07-05,0.030016161616161618,0.031689213197969544,0.028407663316582912,en
central intelligence agency,2015-07-12,0.023490909090909094,0.024946827411167515,0.022094849246231153,en
central intelligence agency,2015-07-19,0.023490909090909094,0.024946827411167515,0.022094849246231153,en
central intelligence agency,2015-07-26,0.05872727272727273,0.06135571065989848,0.056184045226130644,en
central intelligence agency,2015-08-02,0.03784646464646465,0.03978007614213198,0.035983040201005026,en
central intelligence agency,2015-08-09,0.03784646464646465,0.03978007614213198,0.035983040201005026,en
central intelligence agency,2015-08-16,0.024795959595959597,0.02629530456852792,0.023357412060301504,en
central intelligence agency,2015-08-23,0.03915151515151515,0.04112855329949238,0.037245603015075374,en
central intelligence agency,2015-08-30,0.03784646464646465,0.03978007614213198,0.035983040201005026,en
central intelligence agency,2015-09-06,0.03262626262626263,0.03438616751269036,0.030932788944723615,en
central intelligence agency,2015-09-13,0.027406060606060607,0.028992258883248728,0.02588253768844221,en
central intelligence agency,2015-09-20,0.030016161616161618,0.031689213197969544,0.028407663316582912,en
central intelligence agency,2015-09-27,0.03784646464646465,0.03978007614213198,0.035983040201005026,en
central intelligence agency,2015-10-04,0.036541414141414146,0.03843159898477157,0.034720477386934664,en
central intelligence agency,2015-10-11,0.04045656565656566,0.04247703045685279,0.03850816582914572,en
central intelligence agency,2015-10-18,0.04306666666666667,0.045173984771573604,0.04103329145728643,en
central intelligence agency,2015-10-25,0.036541414141414146,0.03843159898477157,0.034720477386934664,en
central intelligence agency,2015-11-01,0.04698181818181819,0.04921941624365482,0.04482097989949748,en
central intelligence agency,2015-11-08,0.0508969696969697,0.05326484771573604,0.04860866834170854,en
central intelligence agency,2015-11-15,0.05220202020202021,0.05461332487309645,0.04987123115577889,en
central intelligence agency,2015-11-22,0.031321212121212125,0.03303769035532995,0.029670226130653263,en
central intelligence agency,2015-11-29,0.05350707070707071,0.05596180203045685,0.05113379396984924,en
central intelligence agency,2015-12-06,0.04306666666666667,0.045173984771573604,0.04103329145728643,en
central intelligence agency,2015-12-13,0.04567676767676768,0.04787093908629442,0.04355841708542713,en
central intelligence agency,2015-12-20,0.03784646464646465,0.03978007614213198,0.035983040201005026,en
central intelligence agency,2015-12-27,0.035236363636363635,0.03708312182741117,0.03345791457286432,en
coast guard,2011-01-02,2.1505376344086025,2.2516294686944502,2.0541549953314657,en
coast guard,2011-01-09,2.0737327188940093,2.1726249259332415,1.9794584500466852,en
coast guard,2011-01-16,2.1505376344086025,2.2516294686944502,2.0541549953314657,en
coast guard,2011-01-23,2.2273425499231947,2.330634011455659,2.128851540616246,en
coast guard,2011-01-30,2.0737327188940093,2.1726249259332415,1.9794584500466852,en
coast guard,2011-02-06,2.0737327188940093,2.1726249259332415,1.9794584500466852,en
coast guard,2011-02-13,2.2273425499231947,2.330634011455659,2.128851540616246,en
coast guard,2011-02-20,2.304147465437788,2.4096385542168677,2.203548085901027,en
coast guard,2011-02-27,2.457757296466974,2.5676476397392856,2.352941176470588,en
coast guard,2011-03-06,2.304147465437788,2.4096385542168677,2.203548085901027,en
coast guard,2011-03-13,1.9969278033794162,2.093620383172033,1.9047619047619047,en
coast guard,2011-03-20,2.2273425499231947,2.330634011455659,2.128851540616246,en
coast guard,2011-03-27,2.2273425499231947,2.330634011455659,2.128851540616246,en
coast guard,2011-04-03,2.2273425499231947,2.330634011455659,2.128851540616246,en
coast guard,2011-04-10,1.9201228878648233,2.014615840410824,1.830065359477124,en
coast guard,2011-04-17,1.9201228878648233,2.014615840410824,1.830065359477124,en
coast guard,2011-04-24,2.1505376344086025,2.2516294686944502,2.0541549953314657,en
coast guard,2011-05-01,1.9201228878648233,2.014615840410824,1.830065359477124,en
coast guard,2011-05-08,2.0737327188940093,2.1726249259332415,1.9794584500466852,en
coast guard,2011-05-15,2.380952380952381,2.4886430969780764,2.2782446311858076,en
coast guard,2011-05-22,2.2273425499231947,2.330634011455659,2.128851540616246,en
coast guard,2011-05-29,2.2273425499231947,2.330634011455659,2.128851540616246,en
coast guard,2011-06-05,2.304147465437788,2.4096385542168677,2.203548085901027,en
coast guard,2011-06-12,2.457757296466974,2.5676476397392856,2.352941176470588,en
coast guard,2011-06-19,2.457757296466974,2.5676476397392856,2.352941176470588,en
coast guard,2011-06-26,2.457757296466974,2.5676476397392856,2.352941176470588,en
coast guard,2011-07-03,2.5345622119815667,2.6466521825004943,2.4276377217553686,en
coast guard,2011-07-10,2.6881720430107525,2.8046612680229117,2.5770308123249297,en
coast guard,2011-07-17,2.61136712749616,2.7256567252617026,2.5023342670401494,en
coast guard,2011-07-24,2.6881720430107525,2.8046612680229117,2.5770308123249297,en
coast guard,2011-07-31,2.9953917050691246,3.120679439067747,2.875816993464052,en
coast guard,2011-08-07,2.5345622119815667,2.6466521825004943,2.4276377217553686,en
coast guard,2011-08-14,2.457757296466974,2.5676476397392856,2.352941176470588,en
coast guard,2011-08-21,2.5345622119815667,2.6466521825004943,2.4276377217553686,en
coast guard,2011-08-28,1.9969278033794162,2.093620383172033,1.9047619047619047,en
coast guard,2011-09-04,1.9969278033794162,2.093620383172033,1.9047619047619047,en
coast guard,2011-09-11,2.0737327188940093,2.1726249259332415,1.9794584500466852,en
coast guard,2011-09-18,2.0737327188940093,2.1726249259332415,1.9794584500466852,en
coast guard,2011-09-25,1.9201228878648233,2.014615840410824,1.830065359477124,en
coast guard,2011-10-02,1.9201228878648233,2.014615840410824,1.830065359477124,en
coast guard,2011-10-09,1.8433179723502304,1.9356112976496151,1.7553688141923434,en
coast guard,2011-10-16,1.8433179723502304,1.9356112976496151,1.7553688141923434,en
coast guard,2011-10-23,1.7665130568356375,1.8566067548884062,1.6806722689075628,en
coast guard,2011-10-30,1.9201228878648233,2.014615840410824,1.830065359477124,en
coast guard,2011-11-06,2.304147465437788,2.4096385542168677,2.203548085901027,en
coast guard,2011-11-13,1.9969278033794162,2.093620383172033,1.9047619047619047,en
coast guard,2011-11-20,1.6897081413210446,1.7776022121271975,1.6059757236227823,en
coast guard,2011-11-27,1.9201228878648233,2.014615840410824,1.830065359477124,en
coast guard,2011-12-04,1.9201228878648233,2.014615840410824,1.830065359477124,en
coast guard,2011-12-11,1.8433179723502304,1.9356112976496151,1.7553688141923434,en
coast guard,2011-12-18,1.7665130568356375,1.8566067548884062,1.6806722689075628,en
coast guard,2011-12-25,1.9201228878648233,2.014615840410824,1.830065359477124,en
coast guard,2012-01-01,2.2273425499231947,2.330634011455659,2.128851540616246,en
coast guard,2012-01-08,2.2273425499231947,2.330634011455659,2.128851540616246,en
coast guard,2012-01-15,2.6881720430107525,2.8046612680229117,2.5770308123249297,en
coast guard,2012-01-22,2.2273425499231947,2.330634011455659,2.128851540616246,en
coast guard,2012-01-29,1.9969278033794162,2.093620383172033,1.9047619047619047,en
coast guard,2012-02-05,1.9969278033794162,2.093620383172033,1.9047619047619047,en
coast guard,2012-02-12,1.8433179723502304,1.9356112976496151,1.7553688141923434,en
coast guard,2012-02-19,2.0737327188940093,2.1726249259332415,1.9794584500466852,en
coast guard,2012-02-26,3.14900153609831,3.278688524590164,3.0252100840336134,en
coast guard,2012-03-04,2.1505376344086025,2.2516294686944502,2.0541549953314657,en
coast guard,2012-03-11,1.9201228878648233,2.014615840410824,1.830065359477124,en
coast guard,2012-03-18,1.9969278033794162,2.093620383172033,1.9047619047619047,en
coast guard,2012-03-25,1.8433179723502304,1.9356112976496151,1.7553688141923434,en
coast guard,2012-04-01,2.2273425499231947,2.330634011455659,2.128851540616246,en
coast guard,2012-04-08,2.6881720430107525,2.8046612680229117,2.5770308123249297,en
coast guard,2012-04-15,2.380952380952381,2.4886430969780764,2.2782446311858076,en
coast guard,2012-04-22,1.9201228878648233,2.014615840410824,1.830065359477124,en
coast guard,2012-04-29,2.2273425499231947,2.330634011455659,2.128851540616246,en
coast guard,2012-05-06,1.9969278033794162,2.093620383172033,1.9047619047619047,en
coast guard,2012-05-13,2.0737327188940093,2.1726249259332415,1.9794584500466852,en
coast guard,2012-05-20,2.2273425499231947,2.330634011455659,2.128851540616246,en
coast guard,2012-05-27,2.2273425499231947,2.330634011455659,2.128851540616246,en
coast guard,2012-06-03,2.0737327188940093,2.1726249259332415,1.9794584500466852,en
coast guard,2012-06-10,2.380952380952381,2.4886430969780764,2.2782446311858076,en
coast guard,2012-06-17,2.380952380952381,2.4886430969780764,2.2782446311858076,en
coast guard,2012-06-24,2.2273425499231947,2.330634011455659,2.128851540616246,en
coast guard,2012-07-01,2.304147465437788,2.4096385542168677,2.203548085901027,en
coast guard,2012-07-08,2.0737327188940093,2.1726249259332415,1.9794584500466852,en
coast guard,2012-07-15,2.304147465437788,2.4096385542168677,2.203548085901027,en
coast guard,2012-07-22,2.380952380952381,2.4886430969780764,2.2782446311858076,en
coast guard,2012-07-29,2.380952380952381,2.4886430969780764,2.2782446311858076,en
coast guard,2012-08-05,2.1505376344086025,2.2516294686944502,2.0541549953314657,en
coast guard,2012-08-12,1.9969278033794162,2.093620383172033,1.9047619047619047,en
coast guard,2012-08-19,2.1505376344086025,2.2516294686944502,2.0541549953314657,en
coast guard,2012-08-26,1.9201228878648233,2.014615840410824,1.830065359477124,en
coast guard,2012-09-02,2.1505376344086025,2.2516294686944502,2.0541549953314657,en
coast guard,2012-09-09,2.1505376344086025,2.2516294686944502,2.0541549953314657,en
coast guard,2012-09-16,1.8433179723502304,1.9356112976496151,1.7553688141923434,en
coast guard,2012-09-23,1.8433179723502304,1.9356112976496151,1.7553688141923434,en
coast guard,2012-09-30,1.8433179723502304,1.9356112976496151,1.7553688141923434,en
coast guard,2012-10-07,1.7665130568356375,1.8566067548884062,1.6806722689075628,en
coast guard,2012-10-14,1.7665130568356375,1.8566067548884062,1.6806722689075628,en
coast guard,2012-10-21,1.8433179723502304,1.9356112976496151,1.7553688141923434,en
coast guard,2012-10-28,2.7649769585253456,2.8836658107841204,2.65172735760971,en
coast guard,2012-11-04,1.8433179723502304,1.9356112976496151,1.7553688141923434,en
coast guard,2012-11-11,1.8433179723502304,1.9356112976496151,1.7553688141923434,en
coast guard,2012-11-18,1.3824884792626728,1.4615840410823624,1.30718954248366,en
coast guard,2012-11-25,1.7665130568356375,1.8566067548884062,1.6806722689075628,en
coast guard,2012-12-02,2.380952380952381,2.4886430969780764,2.2782446311858076,en
coast guard,2012-12-09,1.7665130568356375,1.8566067548884062,1.6806722689075628,en
coast guard,2012-12-16,1.6129032258064515,1.6985976693659888,1.5312791783380015,en
coast guard,2012-12-23,1.5360983102918588,1.6195931266047798,1.4565826330532212,en
coast guard,2012-12-30,1.7665130568356375,1.8566067548884062,1.6806722689075628,en
coast guard,2013-01-06,1.6897081413210446,1.7776022121271975,1.6059757236227823,en
coast guard,2013-01-13,1.9969278033794162,2.093620383172033,1.9047619047619047,en
coast guard,2013-01-20,1.6897081413210446,1.7776022121271975,1.6059757236227823,en
coast guard,2013-01-27,2.0737327188940093,2.1726249259332415,1.9794584500466852,en
