article,date,max_ratio,max_ratio_hi,max_ratio_lo,lanuage
fundamentalism,2012-02-05,0.126616,0.132825,0.12064975247524751,en.csv
fundamentalism,2012-02-12,0.13953600000000002,0.14624166666666666,0.1330878712871287,en.csv
fundamentalism,2012-02-19,0.131784,0.13819166666666666,0.125625,en.csv
fundamentalism,2012-02-26,0.14470400000000003,0.15160833333333334,0.13806311881188119,en.csv
fundamentalism,2012-03-04,0.152456,0.15965833333333332,0.14552599009900988,en.csv
fundamentalism,2012-03-11,0.19380000000000003,0.20259166666666667,0.1853279702970297,en.csv
fundamentalism,2012-03-18,0.18346400000000002,0.19185833333333333,0.17537747524752473,en.csv
fundamentalism,2012-03-25,0.16020800000000002,0.16770833333333332,0.1529888613861386,en.csv
fundamentalism,2012-04-01,0.13436800000000002,0.140875,0.12811262376237623,en.csv
fundamentalism,2012-04-08,0.13436800000000002,0.140875,0.12811262376237623,en.csv
fundamentalism,2012-04-15,0.16020800000000002,0.16770833333333332,0.1529888613861386,en.csv
fundamentalism,2012-04-22,0.18346400000000002,0.19185833333333333,0.17537747524752473,en.csv
fundamentalism,2012-04-29,0.18863200000000002,0.197225,0.1803527227722772,en.csv
fundamentalism,2012-05-06,0.19380000000000003,0.20259166666666667,0.1853279702970297,en.csv
fundamentalism,2012-05-13,0.18604800000000002,0.19454166666666667,0.17786509900990097,en.csv
fundamentalism,2012-05-20,0.147288,0.15429166666666666,0.14055074257425743,en.csv
fundamentalism,2012-05-27,0.13953600000000002,0.14624166666666666,0.1330878712871287,en.csv
fundamentalism,2012-06-03,0.126616,0.132825,0.12064975247524751,en.csv
fundamentalism,2012-06-10,0.126616,0.132825,0.12064975247524751,en.csv
fundamentalism,2012-06-17,0.098192,0.10330833333333334,0.0932858910891089,en.csv
fundamentalism,2012-06-24,0.08785600000000002,0.092575,0.08333539603960395,en.csv
fundamentalism,2012-07-01,0.059432000000000006,0.06305833333333333,0.05597153465346534,en.csv
fundamentalism,2012-07-08,0.09044,0.09525833333333332,0.08582301980198019,en.csv
fundamentalism,2012-07-15,0.09302400000000001,0.09794166666666666,0.08831064356435642,en.csv
fundamentalism,2012-07-22,0.07752,0.08184166666666666,0.07338490099009899,en.csv
fundamentalism,2012-07-29,0.059432000000000006,0.06305833333333333,0.05597153465346534,en.csv
fundamentalism,2012-08-05,0.06976800000000001,0.07379166666666667,0.06592202970297029,en.csv
fundamentalism,2012-08-12,0.07752,0.08184166666666666,0.07338490099009899,en.csv
fundamentalism,2012-08-19,0.08268800000000001,0.08720833333333333,0.07836014851485147,en.csv
fundamentalism,2012-08-26,0.14470400000000003,0.15160833333333334,0.13806311881188119,en.csv
fundamentalism,2012-09-02,0.09044,0.09525833333333332,0.08582301980198019,en.csv
fundamentalism,2012-09-09,0.13695200000000002,0.14355833333333334,0.13060024752475247,en.csv
fundamentalism,2012-09-16,0.13953600000000002,0.14624166666666666,0.1330878712871287,en.csv
fundamentalism,2012-09-23,0.111112,0.116725,0.10572400990099008,en.csv
fundamentalism,2012-09-30,0.1292,0.13550833333333331,0.12313737623762375,en.csv
fundamentalism,2012-10-07,0.1292,0.13550833333333331,0.12313737623762375,en.csv
fundamentalism,2012-10-14,0.13695200000000002,0.14355833333333334,0.13060024752475247,en.csv
fundamentalism,2012-10-21,0.178296,0.18649166666666667,0.17040222772277228,en.csv
fundamentalism,2012-10-28,0.124032,0.13014166666666666,0.11816212871287127,en.csv
fundamentalism,2012-11-04,0.131784,0.13819166666666666,0.125625,en.csv
fundamentalism,2012-11-11,0.17054400000000003,0.17844166666666667,0.16293935643564356,en.csv
fundamentalism,2012-11-18,0.09044,0.09525833333333332,0.08582301980198019,en.csv
fundamentalism,2012-11-25,0.1292,0.13550833333333331,0.12313737623762375,en.csv
fundamentalism,2012-12-02,0.18346400000000002,0.19185833333333333,0.17537747524752473,en.csv
fundamentalism,2012-12-09,0.149872,0.156975,0.14303836633663364,en.csv
fundamentalism,2012-12-16,0.105944,0.11135833333333332,0.10074876237623762,en.csv
fundamentalism,2012-12-23,0.033592000000000004,0.036225,0.031095297029702967,en.csv
fundamentalism,2012-12-30,0.046512000000000005,0.04964166666666667,0.04353341584158415,en.csv
fundamentalism,2013-01-06,0.11628000000000001,0.12209166666666667,0.11069925742574256,en.csv
fundamentalism,2013-01-13,0.124032,0.13014166666666666,0.11816212871287127,en.csv
fundamentalism,2013-01-20,0.113696,0.11940833333333334,0.10821163366336632,en.csv
fundamentalism,2013-01-27,0.124032,0.13014166666666666,0.11816212871287127,en.csv
fundamentalism,2013-02-03,0.16279200000000002,0.17039166666666666,0.15547648514851484,en.csv
fundamentalism,2013-02-10,0.1292,0.13550833333333331,0.12313737623762375,en.csv
fundamentalism,2013-02-17,0.149872,0.156975,0.14303836633663364,en.csv
fundamentalism,2013-02-24,0.108528,0.11404166666666667,0.10323638613861384,en.csv
fundamentalism,2013-03-03,0.16279200000000002,0.17039166666666666,0.15547648514851484,en.csv
fundamentalism,2013-03-10,0.126616,0.132825,0.12064975247524751,en.csv
fundamentalism,2013-03-17,0.178296,0.18649166666666667,0.17040222772277228,en.csv
fundamentalism,2013-03-24,0.124032,0.13014166666666666,0.11816212871287127,en.csv
fundamentalism,2013-03-31,0.108528,0.11404166666666667,0.10323638613861384,en.csv
fundamentalism,2013-04-07,0.13695200000000002,0.14355833333333334,0.13060024752475247,en.csv
fundamentalism,2013-04-14,0.20930400000000002,0.21869166666666665,0.20025371287128713,en.csv
fundamentalism,2013-04-21,0.18088,0.189175,0.1728898514851485,en.csv
fundamentalism,2013-04-28,0.16537600000000002,0.17307499999999998,0.15796410891089108,en.csv
fundamentalism,2013-05-05,0.18088,0.189175,0.1728898514851485,en.csv
fundamentalism,2013-05-12,0.11628000000000001,0.12209166666666667,0.11069925742574256,en.csv
fundamentalism,2013-05-19,0.149872,0.156975,0.14303836633663364,en.csv
fundamentalism,2013-05-26,0.13953600000000002,0.14624166666666666,0.1330878712871287,en.csv
fundamentalism,2013-06-02,0.15762400000000001,0.165025,0.15050123762376236,en.csv
fundamentalism,2013-06-09,0.108528,0.11404166666666667,0.10323638613861384,en.csv
fundamentalism,2013-06-16,0.105944,0.11135833333333332,0.10074876237623762,en.csv
fundamentalism,2013-06-23,0.08268800000000001,0.08720833333333333,0.07836014851485147,en.csv
fundamentalism,2013-06-30,0.08268800000000001,0.08720833333333333,0.07836014851485147,en.csv
fundamentalism,2013-07-07,0.07752,0.08184166666666666,0.07338490099009899,en.csv
fundamentalism,2013-07-14,0.08010400000000001,0.084525,0.07587252475247523,en.csv
fundamentalism,2013-07-21,0.056848,0.060375,0.0534839108910891,en.csv
fundamentalism,2013-07-28,0.09302400000000001,0.09794166666666666,0.08831064356435642,en.csv
fundamentalism,2013-08-04,0.07752,0.08184166666666666,0.07338490099009899,en.csv
fundamentalism,2013-08-11,0.059432000000000006,0.06305833333333333,0.05597153465346534,en.csv
fundamentalism,2013-08-18,0.074936,0.07915833333333333,0.07089727722772275,en.csv
fundamentalism,2013-08-25,0.07235200000000001,0.076475,0.06840965346534653,en.csv
fundamentalism,2013-09-01,0.111112,0.116725,0.10572400990099008,en.csv
fundamentalism,2013-09-08,0.111112,0.116725,0.10572400990099008,en.csv
fundamentalism,2013-09-15,0.105944,0.11135833333333332,0.10074876237623762,en.csv
fundamentalism,2013-09-22,0.108528,0.11404166666666667,0.10323638613861384,en.csv
fundamentalism,2013-09-29,0.13695200000000002,0.14355833333333334,0.13060024752475247,en.csv
fundamentalism,2013-10-06,0.147288,0.15429166666666666,0.14055074257425743,en.csv
fundamentalism,2013-10-13,0.11628000000000001,0.12209166666666667,0.11069925742574256,en.csv
fundamentalism,2013-10-20,0.11886400000000001,0.12477500000000001,0.1131868811881188,en.csv
fundamentalism,2013-10-27,0.121448,0.12745833333333334,0.11567450495049504,en.csv
fundamentalism,2013-11-03,0.13695200000000002,0.14355833333333334,0.13060024752475247,en.csv
fundamentalism,2013-11-10,0.13436800000000002,0.140875,0.12811262376237623,en.csv
fundamentalism,2013-11-17,0.126616,0.132825,0.12064975247524751,en.csv
fundamentalism,2013-11-24,0.098192,0.10330833333333334,0.0932858910891089,en.csv
fundamentalism,2013-12-01,0.20672000000000001,0.21600833333333333,0.1977660891089109,en.csv
fundamentalism,2013-12-08,0.178296,0.18649166666666667,0.17040222772277228,en.csv
fundamentalism,2013-12-15,0.124032,0.13014166666666666,0.11816212871287127,en.csv
fundamentalism,2013-12-22,0.049096,0.052324999999999997,0.04602103960396039,en.csv
fundamentalism,2013-12-29,0.07235200000000001,0.076475,0.06840965346534653,en.csv
fundamentalism,2014-01-05,0.124032,0.13014166666666666,0.11816212871287127,en.csv
fundamentalism,2014-01-12,0.105944,0.11135833333333332,0.10074876237623762,en.csv
fundamentalism,2014-01-19,0.131784,0.13819166666666666,0.125625,en.csv
fundamentalism,2014-01-26,0.124032,0.13014166666666666,0.11816212871287127,en.csv
fundamentalism,2014-02-02,0.131784,0.13819166666666666,0.125625,en.csv
fundamentalism,2014-02-09,0.131784,0.13819166666666666,0.125625,en.csv
fundamentalism,2014-02-16,0.124032,0.13014166666666666,0.11816212871287127,en.csv
fundamentalism,2014-02-23,0.147288,0.15429166666666666,0.14055074257425743,en.csv
fundamentalism,2014-03-02,0.13953600000000002,0.14624166666666666,0.1330878712871287,en.csv
fundamentalism,2014-03-09,0.149872,0.156975,0.14303836633663364,en.csv
fundamentalism,2014-03-16,0.13436800000000002,0.140875,0.12811262376237623,en.csv
fundamentalism,2014-03-23,0.13436800000000002,0.140875,0.12811262376237623,en.csv
fundamentalism,2014-03-30,0.14212000000000002,0.14892499999999997,0.13557549504950495,en.csv
fundamentalism,2014-04-06,0.149872,0.156975,0.14303836633663364,en.csv
fundamentalism,2014-04-13,0.126616,0.132825,0.12064975247524751,en.csv
fundamentalism,2014-04-20,0.15762400000000001,0.165025,0.15050123762376236,en.csv
fundamentalism,2014-04-27,0.178296,0.18649166666666667,0.17040222772277228,en.csv
fundamentalism,2014-05-04,0.149872,0.156975,0.14303836633663364,en.csv
fundamentalism,2014-05-11,0.15504,0.1623416666666667,0.14801361386138612,en.csv
fundamentalism,2014-05-18,0.147288,0.15429166666666666,0.14055074257425743,en.csv
fundamentalism,2014-05-25,0.124032,0.13014166666666666,0.11816212871287127,en.csv
fundamentalism,2014-06-01,0.13436800000000002,0.140875,0.12811262376237623,en.csv
fundamentalism,2014-06-08,0.10336000000000001,0.10867500000000001,0.09826113861386138,en.csv
fundamentalism,2014-06-15,0.09044,0.09525833333333332,0.08582301980198019,en.csv
fundamentalism,2014-06-22,0.09560800000000001,0.10062499999999999,0.09079826732673266,en.csv
fundamentalism,2014-06-29,0.074936,0.07915833333333333,0.07089727722772275,en.csv
fundamentalism,2014-07-06,0.09044,0.09525833333333332,0.08582301980198019,en.csv
fundamentalism,2014-07-13,0.08010400000000001,0.084525,0.07587252475247523,en.csv
fundamentalism,2014-07-20,0.049096,0.052324999999999997,0.04602103960396039,en.csv
fundamentalism,2014-07-27,0.11628000000000001,0.12209166666666667,0.11069925742574256,en.csv
fundamentalism,2014-08-03,0.062016,0.06574166666666667,0.05845915841584158,en.csv
fundamentalism,2014-08-10,0.098192,0.10330833333333334,0.0932858910891089,en.csv
fundamentalism,2014-08-17,0.06718400000000001,0.07110833333333333,0.06343440594059405,en.csv
fundamentalism,2014-08-24,0.07752,0.08184166666666666,0.07338490099009899,en.csv
fundamentalism,2014-08-31,0.09044,0.09525833333333332,0.08582301980198019,en.csv
fundamentalism,2014-09-07,0.131784,0.13819166666666666,0.125625,en.csv
fundamentalism,2014-09-14,0.100776,0.10599166666666666,0.09577351485148514,en.csv
fundamentalism,2014-09-21,0.108528,0.11404166666666667,0.10323638613861384,en.csv
fundamentalism,2014-09-28,0.126616,0.132825,0.12064975247524751,en.csv
fundamentalism,2014-10-05,0.14470400000000003,0.15160833333333334,0.13806311881188119,en.csv
fundamentalism,2014-10-12,0.126616,0.132825,0.12064975247524751,en.csv
fundamentalism,2014-10-19,0.111112,0.116725,0.10572400990099008,en.csv
fundamentalism,2014-10-26,0.13953600000000002,0.14624166666666666,0.1330878712871287,en.csv
fundamentalism,2014-11-02,0.124032,0.13014166666666666,0.11816212871287127,en.csv
fundamentalism,2014-11-09,0.14212000000000002,0.14892499999999997,0.13557549504950495,en.csv
fundamentalism,2014-11-16,0.11628000000000001,0.12209166666666667,0.11069925742574256,en.csv
fundamentalism,2014-11-23,0.108528,0.11404166666666667,0.10323638613861384,en.csv
fundamentalism,2014-11-30,0.147288,0.15429166666666666,0.14055074257425743,en.csv
fundamentalism,2014-12-07,0.18863200000000002,0.197225,0.1803527227722772,en.csv
fundamentalism,2014-12-14,0.147288,0.15429166666666666,0.14055074257425743,en.csv
fundamentalism,2014-12-21,0.046512000000000005,0.04964166666666667,0.04353341584158415,en.csv
fundamentalism,2014-12-28,0.04392800000000001,0.04695833333333333,0.041045792079207916,en.csv
fundamentalism,2015-01-04,0.16796000000000003,0.17575833333333335,0.16045173267326732,en.csv
fundamentalism,2015-01-11,0.21964,0.229425,0.21020420792079206,en.csv
fundamentalism,2015-01-18,0.17054400000000003,0.17844166666666667,0.16293935643564356,en.csv
fundamentalism,2015-01-25,0.147288,0.15429166666666666,0.14055074257425743,en.csv
fundamentalism,2015-02-01,0.152456,0.15965833333333332,0.14552599009900988,en.csv
fundamentalism,2015-02-08,0.14470400000000003,0.15160833333333334,0.13806311881188119,en.csv
fundamentalism,2015-02-15,0.113696,0.11940833333333334,0.10821163366336632,en.csv
fundamentalism,2015-02-22,0.147288,0.15429166666666666,0.14055074257425743,en.csv
fundamentalism,2015-03-01,0.16279200000000002,0.17039166666666666,0.15547648514851484,en.csv
fundamentalism,2015-03-08,0.13695200000000002,0.14355833333333334,0.13060024752475247,en.csv
fundamentalism,2015-03-15,0.15762400000000001,0.165025,0.15050123762376236,en.csv
fundamentalism,2015-03-22,0.13436800000000002,0.140875,0.12811262376237623,en.csv
fundamentalism,2015-03-29,0.11628000000000001,0.12209166666666667,0.11069925742574256,en.csv
fundamentalism,2015-04-05,0.13953600000000002,0.14624166666666666,0.1330878712871287,en.csv
fundamentalism,2015-04-12,0.124032,0.13014166666666666,0.11816212871287127,en.csv
fundamentalism,2015-04-19,0.147288,0.15429166666666666,0.14055074257425743,en.csv
fundamentalism,2015-04-26,0.149872,0.156975,0.14303836633663364,en.csv
fundamentalism,2015-05-03,0.149872,0.156975,0.14303836633663364,en.csv
fundamentalism,2015-05-10,0.16537600000000002,0.17307499999999998,0.15796410891089108,en.csv
fundamentalism,2015-05-17,0.11628000000000001,0.12209166666666667,0.11069925742574256,en.csv
fundamentalism,2015-05-24,0.113696,0.11940833333333334,0.10821163366336632,en.csv
fundamentalism,2015-05-31,0.105944,0.11135833333333332,0.10074876237623762,en.csv
fundamentalism,2015-06-07,0.111112,0.116725,0.10572400990099008,en.csv
fundamentalism,2015-06-14,0.08785600000000002,0.092575,0.08333539603960395,en.csv
fundamentalism,2015-06-21,0.06976800000000001,0.07379166666666667,0.06592202970297029,en.csv
fundamentalism,2015-06-28,0.098192,0.10330833333333334,0.0932858910891089,en.csv
fundamentalism,2015-07-05,0.062016,0.06574166666666667,0.05845915841584158,en.csv
fundamentalism,2015-07-12,0.059432000000000006,0.06305833333333333,0.05597153465346534,en.csv
fundamentalism,2015-07-19,0.074936,0.07915833333333333,0.07089727722772275,en.csv
fundamentalism,2015-07-26,0.08785600000000002,0.092575,0.08333539603960395,en.csv
fundamentalism,2015-08-02,0.054264,0.05769166666666667,0.05099628712871287,en.csv
fundamentalism,2015-08-09,0.0646,0.068425,0.06094678217821781,en.csv
fundamentalism,2015-08-16,0.054264,0.05769166666666667,0.05099628712871287,en.csv
fundamentalism,2015-08-23,0.08010400000000001,0.084525,0.07587252475247523,en.csv
fundamentalism,2015-08-30,0.074936,0.07915833333333333,0.07089727722772275,en.csv
fundamentalism,2015-09-06,0.147288,0.15429166666666666,0.14055074257425743,en.csv
fundamentalism,2015-09-13,0.111112,0.116725,0.10572400990099008,en.csv
fundamentalism,2015-09-20,0.13953600000000002,0.14624166666666666,0.1330878712871287,en.csv
fundamentalism,2015-09-27,0.14212000000000002,0.14892499999999997,0.13557549504950495,en.csv
fundamentalism,2015-10-04,0.09044,0.09525833333333332,0.08582301980198019,en.csv
fundamentalism,2015-10-11,0.09560800000000001,0.10062499999999999,0.09079826732673266,en.csv
fundamentalism,2015-10-18,0.10336000000000001,0.10867500000000001,0.09826113861386138,en.csv
fundamentalism,2015-10-25,0.121448,0.12745833333333334,0.11567450495049504,en.csv
fundamentalism,2015-11-01,0.149872,0.156975,0.14303836633663364,en.csv
fundamentalism,2015-11-08,0.19121600000000002,0.19990833333333333,0.18284034653465345,en.csv
fundamentalism,2015-11-15,0.248064,0.2589416666666666,0.23756806930693067,en.csv
fundamentalism,2015-11-22,0.147288,0.15429166666666666,0.14055074257425743,en.csv
fundamentalism,2015-11-29,0.2584,0.26833333333333337,0.24876237623762373,en.csv
fundamentalism,2015-12-06,0.211888,0.22137500000000002,0.20274133663366337,en.csv
fundamentalism,2015-12-13,0.13436800000000002,0.140875,0.12811262376237623,en.csv
fundamentalism,2015-12-20,0.07235200000000001,0.076475,0.06840965346534653,en.csv
fundamentalism,2015-12-27,0.07752,0.08184166666666666,0.07338490099009899,en.csv
hamas,2011-01-02,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-01-09,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-01-16,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-01-23,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-01-30,0.7680491551459294,0.9373420327601043,0.612266764629349,en.csv
hamas,2011-02-06,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-02-13,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-02-20,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-02-27,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-03-06,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-03-13,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-03-20,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-03-27,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-04-03,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-04-10,1.0240655401945726,1.2051540421201339,0.8571734704810886,en.csv
hamas,2011-04-17,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-04-24,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-05-01,1.7921146953405023,2.0085900702002233,1.5918935880363074,en.csv
hamas,2011-05-08,1.0240655401945726,1.2051540421201339,0.8571734704810886,en.csv
hamas,2011-05-15,0.7680491551459294,0.9373420327601043,0.612266764629349,en.csv
hamas,2011-05-22,0.7680491551459294,0.9373420327601043,0.612266764629349,en.csv
hamas,2011-05-29,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-06-05,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-06-12,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-06-19,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-06-26,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2011-07-03,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-07-10,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2011-07-17,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2011-07-24,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2011-07-31,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-08-07,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2011-08-14,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-08-21,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-08-28,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2011-09-04,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2011-09-11,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-09-18,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-09-25,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-10-02,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2011-10-09,0.7680491551459294,0.9373420327601043,0.612266764629349,en.csv
hamas,2011-10-16,1.0240655401945726,1.2051540421201339,0.8571734704810886,en.csv
hamas,2011-10-23,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-10-30,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-11-06,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-11-13,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-11-20,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2011-11-27,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-12-04,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-12-11,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2011-12-18,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2011-12-25,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-01-01,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-01-08,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2012-01-15,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2012-01-22,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-01-29,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-02-05,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2012-02-12,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2012-02-19,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-02-26,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-03-04,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-03-11,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-03-18,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2012-03-25,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2012-04-01,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-04-08,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-04-15,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-04-22,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-04-29,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-05-06,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-05-13,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-05-20,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-05-27,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-06-03,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-06-10,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-06-17,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-06-24,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-07-01,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-07-08,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-07-15,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-07-22,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-07-29,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-08-05,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-08-12,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-08-19,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-08-26,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-09-02,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-09-09,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-09-16,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-09-23,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-09-30,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-10-07,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-10-14,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-10-21,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2012-10-28,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-11-04,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-11-11,7.936507936507938,8.436078294840938,7.469654528478057,en.csv
hamas,2012-11-18,11.776753712237586,12.453258435241386,11.143255116254151,en.csv
hamas,2012-11-25,2.0481310803891453,2.2764020795602535,1.8368002938880468,en.csv
hamas,2012-12-02,1.0240655401945726,1.2051540421201339,0.8571734704810886,en.csv
hamas,2012-12-09,0.7680491551459294,0.9373420327601043,0.612266764629349,en.csv
hamas,2012-12-16,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2012-12-23,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2012-12-30,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2013-01-06,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2013-01-13,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2013-01-20,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2013-01-27,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2013-02-03,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2013-02-10,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2013-02-17,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2013-02-24,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2013-03-03,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2013-03-10,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2013-03-17,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2013-03-24,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2013-03-31,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2013-04-07,0.5120327700972863,0.6695300234000745,0.36736005877760936,en.csv
hamas,2013-04-14,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2013-04-21,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
hamas,2013-04-28,0.25601638504864316,0.40171801404004465,0.1224533529258698,en.csv
